2,0,0,10,0,15,46,19,10
2,0,10,0,0,15,46,45,7
2,0,0,0,10,15,46,42,3
2,20,10,20,10,11,38,26,5
2,10,10,10,10,10,36,15,7
2,30,40,20,10,10,36,16,8
2,10,0,0,0,18,52,45,8
2,20,20,10,10,6,28,15,10
2,0,0,0,0,20,56,40,5
2,0,0,0,10,21,58,43,7
2,0,0,10,0,12,40,22,9
2,20,20,10,10,9,34,11,10
2,0,10,0,0,18,52,48,9
2,0,0,0,0,17,50,44,8
2,20,10,20,10,13,42,20,7
2,10,0,0,0,15,46,35,7
2,10,10,10,10,11,38,17,9
2,30,40,20,10,11,38,18,9
2,20,10,20,10,8,32,12,9
2,10,10,10,10,12,40,19,7
2,20,20,10,10,12,40,20,8
2,0,0,0,10,19,54,35,9
2,0,10,0,0,15,46,44,10
2,0,0,0,0,13,42,39,9
2,10,0,0,0,16,48,36,7
2,30,40,20,10,7,30,32,9
2,0,0,10,0,13,42,15,10
2,0,0,10,0,12,40,17,10
2,10,10,10,10,9,34,16,10
2,20,20,10,10,12,40,19,6
2,0,0,0,10,17,50,41,5
2,30,40,20,10,9,34,26,9
2,20,10,20,10,11,38,14,9
2,0,10,0,0,14,44,40,11
2,0,0,0,0,18,52,41,10
2,10,0,0,0,13,42,39,8
